Product ID,Product Name,Product Category,Color,Size,Unit Price,Sale Date,Order ID,Customer ID,State,Region,Sales Channel,Units Sold,Revenue,Discount,Profit
RD002,Pirate Rubber Duck,Themed,Purple,Standard,19.34,2023-01-29,ORD100179,CUST5833,NC,South,Retail,42,731.05,81.23,219.6
RD003,Princess Rubber Duck,Themed,Blue,Mini,22.83,2023-07-15,ORD100180,CUST8822,NM,West,Wholesale,28,575.32,63.92,273.8
RD004,Superhero Rubber Duck,Themed,Orange,Large,12.05,2024-09-10,ORD100181,CUST1187,VT,Northeast,Wholesale,29,314.5,34.95,73.9
RD006,Mini Rubber Duck,Mini,Purple,Standard,18.01,2025-10-26,ORD100182,CUST2923,NY,Mid-Atlantic,Wholesale,30,486.27,54.03,221.56
RD006,Mini Rubber Duck,Mini,Green,Large,8.59,2025-02-04,ORD100183,CUST9998,NV,West,Marketplace,9,65.71,11.6,27.96
RD004,Superhero Rubber Duck,Themed,Yellow,Large,19.84,2025-01-10,ORD100184,CUST2838,DC,Mid-Atlantic,Online,6,101.18,17.86,31.89
RD004,Superhero Rubber Duck,Themed,Purple,Large,7.14,2024-02-25,ORD100185,CUST9008,MT,West,Online,21,127.45,22.49,55.62
RD008,Holiday Rubber Duck,Seasonal,Purple,Standard,6.76,2025-08-04,ORD100186,CUST1356,MA,Northeast,Marketplace,27,155.14,27.38,47.27
RD005,Glow Rubber Duck,Specialty,Orange,Mini,8.57,2023-05-11,ORD100187,CUST2130,CT,Northeast,Marketplace,5,42.85,0.0,19.03
RD001,Classic Rubber Duck,Classic,Green,Standard,7.77,2025-02-22,ORD100188,CUST7154,AL,South,Online,9,59.44,10.49,21.42
RD003,Princess Rubber Duck,Themed,Yellow,Mini,7.74,2024-04-01,ORD100189,CUST5888,WV,South,Marketplace,35,230.26,40.64,72.54
RD007,Jumbo Rubber Duck,Large,Blue,Large,21.28,2024-07-18,ORD100190,CUST2848,CO,West,Online,16,289.41,51.07,106.73
RD007,Jumbo Rubber Duck,Large,Orange,Mini,23.65,2023-07-26,ORD100191,CUST8314,HI,West,Online,2,44.94,2.36,21.22
RD004,Superhero Rubber Duck,Themed,Blue,Large,13.21,2023-04-26,ORD100192,CUST5739,MA,Northeast,Retail,35,439.23,23.12,143.97
RD006,Mini Rubber Duck,Mini,Purple,Large,20.21,2023-10-21,ORD100193,CUST4621,WY,West,Marketplace,21,403.19,21.22,180.19
RD005,Glow Rubber Duck,Specialty,Orange,Standard,15.68,2025-05-24,ORD100194,CUST1768,VA,South,Wholesale,38,566.05,29.79,204.67
RD007,Jumbo Rubber Duck,Large,Orange,Standard,18.61,2024-01-12,ORD100195,CUST4948,UT,West,Retail,27,477.35,25.12,213.57
RD005,Glow Rubber Duck,Specialty,Blue,Standard,23.2,2025-12-21,ORD100196,CUST4978,DE,Mid-Atlantic,Wholesale,36,709.92,125.28,132.01
RD004,Superhero Rubber Duck,Themed,Yellow,Standard,5.65,2024-01-26,ORD100197,CUST7179,AR,South,Online,29,147.46,16.39,69.94
RD002,Pirate Rubber Duck,Themed,Pink,Mini,19.2,2024-11-12,ORD100198,CUST4470,MD,Mid-Atlantic,Retail,36,656.64,34.56,262.76
RD002,Pirate Rubber Duck,Themed,Orange,Standard,18.6,2024-05-05,ORD100199,CUST5637,IL,Midwest,Marketplace,46,812.82,42.78,342.96
RD008,Holiday Rubber Duck,Seasonal,Green,Mini,11.53,2025-10-15,ORD100200,CUST8692,NM,West,Wholesale,17,176.41,19.6,63.08
RD004,Superhero Rubber Duck,Themed,Pink,Large,12.68,2023-02-03,ORD100201,CUST7841,FL,South,Wholesale,37,445.7,23.46,147.64
RD003,Princess Rubber Duck,Themed,Pink,Standard,8.82,2024-11-22,ORD100202,CUST9037,PA,Mid-Atlantic,Marketplace,37,310.02,16.32,122.43
RD003,Princess Rubber Duck,Themed,Orange,Mini,6.93,2023-05-01,ORD100203,CUST2217,NC,South,Online,35,206.17,36.38,85.86
RD001,Classic Rubber Duck,Classic,Blue,Large,21.68,2023-01-19,ORD100204,CUST8471,IN,Midwest,Wholesale,15,325.2,0.0,121.37
RD001,Classic Rubber Duck,Classic,Yellow,Large,17.99,2023-02-02,ORD100205,CUST7739,NM,West,Online,40,611.66,107.94,169.23
RD001,Classic Rubber Duck,Classic,Blue,Mini,9.76,2025-05-31,ORD100206,CUST2578,AK,West,Retail,19,185.44,0.0,78.71
RD004,Superhero Rubber Duck,Themed,Pink,Standard,15.05,2023-06-11,ORD100207,CUST8520,MD,Mid-Atlantic,Retail,23,311.53,34.62,86.97
RD004,Superhero Rubber Duck,Themed,Green,Large,21.38,2025-02-15,ORD100208,CUST8798,AR,South,Online,6,128.28,0.0,67.56
RD001,Classic Rubber Duck,Classic,Orange,Mini,14.49,2023-07-15,ORD100209,CUST4764,NY,Mid-Atlantic,Retail,28,365.15,40.57,125.18
RD008,Holiday Rubber Duck,Seasonal,Blue,Standard,23.4,2023-03-09,ORD100210,CUST1256,VA,South,Retail,44,926.64,102.96,231.84
RD003,Princess Rubber Duck,Themed,Purple,Large,10.27,2025-03-07,ORD100211,CUST6435,MI,Midwest,Marketplace,37,360.99,19.0,136.16
RD003,Princess Rubber Duck,Themed,Yellow,Standard,19.64,2024-04-20,ORD100212,CUST7499,RI,Northeast,Wholesale,23,451.72,0.0,237.41
RD001,Classic Rubber Duck,Classic,Green,Mini,24.83,2025-02-07,ORD100213,CUST7227,OK,South,Online,32,754.83,39.73,326.6
RD005,Glow Rubber Duck,Specialty,Purple,Standard,5.53,2023-11-12,ORD100214,CUST6188,DC,Mid-Atlantic,Wholesale,18,94.56,4.98,40.31
RD002,Pirate Rubber Duck,Themed,Blue,Mini,23.79,2023-07-29,ORD100215,CUST4070,ME,Northeast,Marketplace,29,620.92,68.99,179.15
RD008,Holiday Rubber Duck,Seasonal,Orange,Large,14.75,2023-07-10,ORD100216,CUST6315,MT,West,Marketplace,7,103.25,0.0,54.47
RD001,Classic Rubber Duck,Classic,Purple,Standard,12.13,2023-12-14,ORD100217,CUST3777,AL,South,Retail,6,69.14,3.64,25.98
RD005,Glow Rubber Duck,Specialty,Pink,Standard,14.35,2025-05-12,ORD100218,CUST2260,GA,South,Wholesale,5,68.16,3.59,28.08
RD005,Glow Rubber Duck,Specialty,Pink,Mini,17.12,2023-10-05,ORD100219,CUST7483,DC,Mid-Atlantic,Wholesale,39,634.3,33.38,257.42
RD007,Jumbo Rubber Duck,Large,Green,Standard,11.02,2024-02-16,ORD100220,CUST3910,MS,South,Marketplace,42,439.7,23.14,196.66
RD006,Mini Rubber Duck,Mini,Green,Standard,18.58,2024-07-28,ORD100221,CUST2865,LA,South,Retail,32,564.83,29.73,248.84
RD003,Princess Rubber Duck,Themed,Purple,Mini,24.0,2024-08-19,ORD100222,CUST7703,CA,West,Marketplace,30,684.0,36.0,281.08
RD003,Princess Rubber Duck,Themed,Green,Large,9.3,2023-06-01,ORD100223,CUST8851,SC,South,Marketplace,10,79.05,13.95,18.85
RD007,Jumbo Rubber Duck,Large,Purple,Large,20.6,2024-05-23,ORD100224,CUST6816,CA,West,Retail,24,494.4,0.0,258.4
RD001,Classic Rubber Duck,Classic,Yellow,Mini,18.22,2025-05-31,ORD100225,CUST2615,NM,West,Wholesale,26,426.35,47.37,98.81
RD004,Superhero Rubber Duck,Themed,Green,Large,14.88,2025-03-12,ORD100226,CUST9199,AK,West,Retail,38,537.17,28.27,219.71
RD006,Mini Rubber Duck,Mini,Pink,Standard,6.19,2023-10-18,ORD100227,CUST6620,MA,Northeast,Marketplace,27,167.13,0.0,87.07
RD004,Superhero Rubber Duck,Themed,Pink,Mini,11.3,2025-07-15,ORD100228,CUST5919,ID,West,Online,7,67.23,11.87,17.36
RD002,Pirate Rubber Duck,Themed,Orange,Mini,17.6,2024-05-14,ORD100229,CUST3623,VT,Northeast,Wholesale,44,735.68,38.72,207.17
RD007,Jumbo Rubber Duck,Large,Green,Mini,20.74,2025-06-04,ORD100230,CUST4232,IL,Midwest,Marketplace,41,807.82,42.52,385.54
RD007,Jumbo Rubber Duck,Large,Orange,Mini,18.79,2023-05-09,ORD100231,CUST9796,OH,Midwest,Retail,14,236.75,26.31,68.9
RD006,Mini Rubber Duck,Mini,Orange,Standard,13.6,2024-10-03,ORD100232,CUST7431,SC,South,Online,17,196.52,34.68,61.98
RD006,Mini Rubber Duck,Mini,Purple,Mini,13.61,2023-06-23,ORD100233,CUST6131,TX,South,Online,12,146.99,16.33,35.99
RD004,Superhero Rubber Duck,Themed,Orange,Mini,7.83,2025-05-06,ORD100234,CUST7286,WV,South,Marketplace,45,334.73,17.62,131.18
RD003,Princess Rubber Duck,Themed,Pink,Mini,15.27,2025-09-29,ORD100235,CUST4065,NE,Midwest,Wholesale,42,609.27,32.07,231.7
RD008,Holiday Rubber Duck,Seasonal,Orange,Large,22.17,2025-02-25,ORD100236,CUST9109,CA,West,Marketplace,1,18.84,3.33,8.11
RD008,Holiday Rubber Duck,Seasonal,Blue,Standard,21.63,2023-03-05,ORD100237,CUST1535,KS,Midwest,Wholesale,32,657.55,34.61,331.77
RD004,Superhero Rubber Duck,Themed,Orange,Mini,7.52,2023-08-20,ORD100238,CUST5389,AZ,West,Wholesale,30,191.76,33.84,59.24
RD001,Classic Rubber Duck,Classic,Pink,Mini,8.58,2024-05-21,ORD100239,CUST8368,ND,Midwest,Wholesale,28,240.24,0.0,87.93
RD006,Mini Rubber Duck,Mini,Purple,Large,22.16,2024-12-19,ORD100240,CUST8015,MA,Northeast,Retail,8,168.42,8.86,79.34
RD003,Princess Rubber Duck,Themed,Pink,Large,20.9,2023-12-11,ORD100241,CUST5794,NJ,Mid-Atlantic,Wholesale,37,695.97,77.33,245.08
RD005,Glow Rubber Duck,Specialty,Purple,Mini,21.11,2024-07-21,ORD100242,CUST3174,NM,West,Retail,9,161.49,28.5,32.36
RD003,Princess Rubber Duck,Themed,Purple,Standard,9.19,2024-07-04,ORD100243,CUST7146,TX,South,Marketplace,44,343.71,60.65,112.27
RD002,Pirate Rubber Duck,Themed,Pink,Large,14.82,2025-09-26,ORD100244,CUST1040,MA,Northeast,Online,18,240.08,26.68,89.71
RD008,Holiday Rubber Duck,Seasonal,Blue,Standard,5.32,2025-05-29,ORD100245,CUST5399,TX,South,Wholesale,35,158.27,27.93,64.34
RD005,Glow Rubber Duck,Specialty,Yellow,Mini,16.13,2023-04-10,ORD100246,CUST8529,TN,South,Online,37,507.29,89.52,121.11
RD002,Pirate Rubber Duck,Themed,Purple,Standard,13.58,2023-09-28,ORD100247,CUST3604,DE,Mid-Atlantic,Wholesale,28,361.23,19.01,95.47
RD002,Pirate Rubber Duck,Themed,Purple,Large,5.72,2024-09-17,ORD100248,CUST4836,GA,South,Marketplace,43,233.66,12.3,119.79
RD002,Pirate Rubber Duck,Themed,Purple,Standard,8.47,2025-11-29,ORD100249,CUST1152,ME,Northeast,Online,5,40.23,2.12,14.89
RD006,Mini Rubber Duck,Mini,Purple,Mini,18.56,2023-07-02,ORD100250,CUST2690,MA,Northeast,Wholesale,31,575.36,0.0,283.52
RD006,Mini Rubber Duck,Mini,Yellow,Large,12.03,2023-10-20,ORD100251,CUST1138,NC,South,Retail,49,560.0,29.47,200.19
RD008,Holiday Rubber Duck,Seasonal,Blue,Mini,8.46,2025-06-25,ORD100252,CUST2646,LA,South,Retail,48,385.78,20.3,109.66
RD002,Pirate Rubber Duck,Themed,Pink,Large,12.05,2024-05-22,ORD100253,CUST2380,AK,West,Retail,28,303.66,33.74,85.1
RD005,Glow Rubber Duck,Specialty,Purple,Mini,22.38,2024-08-28,ORD100254,CUST4921,CT,Northeast,Marketplace,14,297.65,15.67,98.08
RD007,Jumbo Rubber Duck,Large,Pink,Standard,14.48,2023-01-25,ORD100255,CUST3162,NH,Northeast,Marketplace,39,564.72,0.0,236.01
RD007,Jumbo Rubber Duck,Large,Yellow,Large,18.33,2023-05-30,ORD100256,CUST2106,TN,South,Online,49,763.44,134.73,144.95
RD005,Glow Rubber Duck,Specialty,Green,Standard,23.36,2025-10-23,ORD100257,CUST7590,NY,Mid-Atlantic,Online,26,546.62,60.74,177.87
RD003,Princess Rubber Duck,Themed,Orange,Standard,10.5,2023-11-15,ORD100258,CUST7401,WV,South,Online,33,329.18,17.32,88.86
RD005,Glow Rubber Duck,Specialty,Yellow,Standard,24.01,2025-06-08,ORD100259,CUST1901,KS,Midwest,Wholesale,16,384.16,0.0,187.81
RD003,Princess Rubber Duck,Themed,Orange,Large,18.86,2024-12-11,ORD100260,CUST5247,ME,Northeast,Retail,45,848.7,0.0,432.02
RD006,Mini Rubber Duck,Mini,Pink,Standard,20.39,2023-03-02,ORD100261,CUST5456,DC,Mid-Atlantic,Online,18,367.02,0.0,131.08
RD005,Glow Rubber Duck,Specialty,Pink,Mini,5.61,2023-12-08,ORD100262,CUST5179,NM,West,Online,30,151.47,16.83,73.4
RD002,Pirate Rubber Duck,Themed,Pink,Standard,14.68,2025-08-24,ORD100263,CUST3458,DC,Mid-Atlantic,Retail,3,44.04,0.0,21.53
RD001,Classic Rubber Duck,Classic,Green,Large,23.18,2024-05-23,ORD100264,CUST6241,HI,West,Wholesale,48,945.74,166.9,382.6
RD002,Pirate Rubber Duck,Themed,Yellow,Standard,6.5,2025-11-22,ORD100265,CUST2129,UT,West,Marketplace,44,286.0,0.0,144.48
RD005,Glow Rubber Duck,Specialty,Orange,Standard,5.8,2024-08-20,ORD100266,CUST4974,FL,South,Marketplace,30,174.0,0.0,79.65
RD006,Mini Rubber Duck,Mini,Blue,Mini,24.94,2024-05-17,ORD100267,CUST7718,ID,West,Online,50,1184.65,62.35,395.15
RD004,Superhero Rubber Duck,Themed,Purple,Standard,17.34,2023-01-03,ORD100268,CUST6038,UT,West,Online,45,780.3,0.0,243.65
RD004,Superhero Rubber Duck,Themed,Yellow,Mini,12.81,2023-07-10,ORD100269,CUST9515,NV,West,Marketplace,4,48.68,2.56,16.51
RD006,Mini Rubber Duck,Mini,Yellow,Large,5.77,2025-03-18,ORD100270,CUST2020,KS,Midwest,Marketplace,7,38.37,2.02,13.76
RD003,Princess Rubber Duck,Themed,Pink,Standard,9.47,2024-10-30,ORD100271,CUST5455,PA,Mid-Atlantic,Retail,21,169.04,29.83,44.71
RD002,Pirate Rubber Duck,Themed,Green,Standard,20.37,2023-12-03,ORD100272,CUST6145,NJ,Mid-Atlantic,Marketplace,38,774.06,0.0,395.66
RD002,Pirate Rubber Duck,Themed,Yellow,Mini,24.25,2024-06-26,ORD100273,CUST3582,UT,West,Wholesale,14,288.58,50.92,109.64
RD001,Classic Rubber Duck,Classic,Orange,Mini,7.1,2025-03-22,ORD100274,CUST5896,PA,Mid-Atlantic,Wholesale,46,310.27,16.33,84.23
RD003,Princess Rubber Duck,Themed,Blue,Mini,21.94,2023-07-28,ORD100275,CUST1195,MA,Northeast,Online,36,750.35,39.49,376.22
RD004,Superhero Rubber Duck,Themed,Yellow,Mini,21.29,2024-06-14,ORD100276,CUST2056,NJ,Mid-Atlantic,Retail,24,510.96,0.0,206.64
RD008,Holiday Rubber Duck,Seasonal,Yellow,Mini,23.0,2025-08-02,ORD100277,CUST8096,NY,Mid-Atlantic,Marketplace,22,506.0,0.0,272.9
RD008,Holiday Rubber Duck,Seasonal,Pink,Standard,18.34,2024-01-19,ORD100278,CUST8307,MA,Northeast,Retail,12,198.07,22.01,87.22
RD001,Classic Rubber Duck,Classic,Yellow,Mini,16.95,2025-09-08,ORD100279,CUST5583,WY,West,Marketplace,42,640.71,71.19,231.56
RD003,Princess Rubber Duck,Themed,Green,Large,17.49,2023-02-09,ORD100280,CUST6883,IL,Midwest,Marketplace,34,564.93,29.73,203.56
RD008,Holiday Rubber Duck,Seasonal,Orange,Mini,14.54,2024-10-15,ORD100281,CUST1480,KY,South,Wholesale,25,327.15,36.35,147.23
RD001,Classic Rubber Duck,Classic,Blue,Large,11.5,2023-07-25,ORD100282,CUST4951,ND,Midwest,Wholesale,38,415.15,21.85,112.09
RD001,Classic Rubber Duck,Classic,Blue,Mini,21.77,2023-12-22,ORD100283,CUST6210,MD,Mid-Atlantic,Wholesale,25,489.82,54.43,117.66
RD001,Classic Rubber Duck,Classic,Orange,Standard,15.83,2025-10-05,ORD100284,CUST3876,KY,South,Marketplace,37,556.42,29.29,170.34
RD001,Classic Rubber Duck,Classic,Pink,Large,8.88,2023-01-02,ORD100285,CUST4300,ME,Northeast,Retail,15,133.2,0.0,55.73
RD006,Mini Rubber Duck,Mini,Pink,Mini,5.24,2025-12-13,ORD100286,CUST7120,PA,Mid-Atlantic,Marketplace,10,49.78,2.62,16.06
RD002,Pirate Rubber Duck,Themed,Purple,Standard,10.76,2025-09-24,ORD100287,CUST3854,GA,South,Wholesale,11,100.61,17.75,23.92
RD004,Superhero Rubber Duck,Themed,Purple,Large,11.94,2023-01-04,ORD100288,CUST7415,WA,West,Online,47,505.06,56.12,234.66
RD003,Princess Rubber Duck,Themed,Green,Mini,23.33,2023-08-02,ORD100289,CUST6425,UT,West,Online,40,886.54,46.66,317.37
RD004,Superhero Rubber Duck,Themed,Blue,Mini,7.52,2024-06-27,ORD100290,CUST2110,FL,South,Wholesale,6,40.61,4.51,15.27
RD005,Glow Rubber Duck,Specialty,Green,Standard,4.02,2023-12-07,ORD100291,CUST7204,CT,Northeast,Wholesale,25,85.43,15.07,21.8
RD007,Jumbo Rubber Duck,Large,Yellow,Standard,20.55,2023-05-31,ORD100292,CUST1328,MA,Northeast,Wholesale,37,722.33,38.02,349.25
RD005,Glow Rubber Duck,Specialty,Pink,Large,11.17,2023-07-10,ORD100293,CUST8909,ME,Northeast,Online,25,265.29,13.96,88.53
RD007,Jumbo Rubber Duck,Large,Blue,Standard,22.67,2024-02-25,ORD100294,CUST9849,MD,Mid-Atlantic,Wholesale,11,249.37,0.0,130.84
RD005,Glow Rubber Duck,Specialty,Yellow,Standard,6.0,2025-01-08,ORD100295,CUST2435,SC,South,Wholesale,26,132.6,23.4,56.41
RD008,Holiday Rubber Duck,Seasonal,Yellow,Standard,4.53,2025-08-27,ORD100296,CUST7512,NY,Mid-Atlantic,Marketplace,11,44.85,4.98,10.25
RD008,Holiday Rubber Duck,Seasonal,Pink,Mini,17.47,2025-02-20,ORD100297,CUST8303,WV,South,Online,25,414.91,21.84,177.86
RD005,Glow Rubber Duck,Specialty,Yellow,Large,9.52,2023-07-18,ORD100298,CUST6632,MO,Midwest,Marketplace,18,171.36,0.0,87.77
RD004,Superhero Rubber Duck,Themed,Orange,Mini,21.65,2025-08-30,ORD100299,CUST8803,CA,West,Wholesale,34,625.69,110.41,116.75
RD002,Pirate Rubber Duck,Themed,Blue,Mini,4.72,2025-07-08,ORD100300,CUST4471,KS,Midwest,Retail,37,165.91,8.73,82.07
RD003,Princess Rubber Duck,Themed,Orange,Standard,5.64,2023-10-30,ORD100301,CUST6238,MA,Northeast,Online,44,210.94,37.22,86.74
RD002,Pirate Rubber Duck,Themed,Purple,Large,12.33,2023-01-26,ORD100302,CUST9561,ND,Midwest,Marketplace,21,233.04,25.89,82.88
RD002,Pirate Rubber Duck,Themed,Pink,Large,7.1,2023-07-26,ORD100303,CUST6633,IN,Midwest,Marketplace,38,269.8,0.0,86.0
RD005,Glow Rubber Duck,Specialty,Green,Mini,14.19,2024-07-18,ORD100304,CUST7581,NE,Midwest,Online,39,470.4,83.01,216.18
RD007,Jumbo Rubber Duck,Large,Yellow,Standard,8.98,2025-02-01,ORD100305,CUST5965,LA,South,Wholesale,48,366.38,64.66,73.18
RD005,Glow Rubber Duck,Specialty,Pink,Standard,18.37,2025-06-26,ORD100306,CUST7828,KS,Midwest,Online,15,261.77,13.78,117.07
RD004,Superhero Rubber Duck,Themed,Yellow,Large,23.17,2025-02-04,ORD100307,CUST3604,IL,Midwest,Online,27,531.75,93.84,131.45
RD005,Glow Rubber Duck,Specialty,Yellow,Mini,6.84,2024-02-16,ORD100308,CUST1541,CO,West,Marketplace,34,232.56,0.0,117.81
RD001,Classic Rubber Duck,Classic,Purple,Mini,8.17,2023-09-11,ORD100309,CUST4963,LA,South,Wholesale,24,166.67,29.41,53.67
RD008,Holiday Rubber Duck,Seasonal,Purple,Large,7.72,2024-06-13,ORD100310,CUST2480,ID,West,Wholesale,31,215.39,23.93,87.1
RD001,Classic Rubber Duck,Classic,Purple,Mini,7.41,2024-04-06,ORD100311,CUST5408,OH,Midwest,Marketplace,37,260.46,13.71,78.33
RD001,Classic Rubber Duck,Classic,Blue,Standard,23.13,2023-01-18,ORD100312,CUST6004,MA,Northeast,Wholesale,42,922.89,48.57,339.74
RD007,Jumbo Rubber Duck,Large,Orange,Standard,13.63,2025-12-02,ORD100313,CUST2676,MN,Midwest,Online,14,162.2,28.62,61.92
RD006,Mini Rubber Duck,Mini,Yellow,Standard,16.46,2025-09-13,ORD100314,CUST5529,NM,West,Wholesale,19,281.47,31.27,87.23
RD005,Glow Rubber Duck,Specialty,Blue,Mini,18.92,2025-11-25,ORD100315,CUST7620,AR,South,Wholesale,42,715.18,79.46,320.17
RD003,Princess Rubber Duck,Themed,Green,Large,14.43,2025-04-08,ORD100316,CUST1578,CT,Northeast,Retail,19,246.75,27.42,61.21
RD006,Mini Rubber Duck,Mini,Purple,Large,15.22,2023-12-15,ORD100317,CUST3967,DC,Mid-Atlantic,Wholesale,31,424.64,47.18,152.48
RD002,Pirate Rubber Duck,Themed,Purple,Mini,19.55,2024-11-18,ORD100318,CUST4641,IN,Midwest,Wholesale,47,872.91,45.94,241.91
RD004,Superhero Rubber Duck,Themed,Green,Mini,20.54,2024-08-25,ORD100319,CUST8709,AL,South,Online,22,406.69,45.19,173.91
RD002,Pirate Rubber Duck,Themed,Yellow,Mini,14.5,2025-04-26,ORD100320,CUST3250,IL,Midwest,Retail,44,542.3,95.7,170.69
RD006,Mini Rubber Duck,Mini,Yellow,Standard,22.74,2024-01-05,ORD100321,CUST6449,SD,Midwest,Retail,30,648.09,34.11,287.14
RD006,Mini Rubber Duck,Mini,Green,Mini,13.48,2023-11-21,ORD100322,CUST3120,ME,Northeast,Marketplace,14,179.28,9.44,67.17
RD007,Jumbo Rubber Duck,Large,Purple,Standard,24.26,2024-02-13,ORD100323,CUST1230,IA,Midwest,Wholesale,25,606.5,0.0,327.85
RD004,Superhero Rubber Duck,Themed,Pink,Mini,4.08,2024-12-06,ORD100324,CUST2682,CT,Northeast,Marketplace,47,182.17,9.59,85.03
RD005,Glow Rubber Duck,Specialty,Orange,Large,21.29,2025-12-01,ORD100325,CUST6535,NY,Mid-Atlantic,Marketplace,20,383.22,42.58,143.08
RD003,Princess Rubber Duck,Themed,Yellow,Mini,11.53,2025-04-06,ORD100326,CUST4675,MS,South,Retail,13,142.4,7.49,39.42
RD004,Superhero Rubber Duck,Themed,Green,Large,14.59,2023-03-18,ORD100327,CUST5190,RI,Northeast,Online,8,105.05,11.67,31.78
RD001,Classic Rubber Duck,Classic,Yellow,Large,21.55,2025-02-17,ORD100328,CUST5140,CT,Northeast,Marketplace,4,86.2,0.0,38.43
RD003,Princess Rubber Duck,Themed,Purple,Large,18.39,2023-07-26,ORD100329,CUST5423,DC,Mid-Atlantic,Retail,1,16.55,1.84,6.34
RD007,Jumbo Rubber Duck,Large,Green,Mini,19.08,2023-08-06,ORD100330,CUST4272,RI,Northeast,Wholesale,8,137.38,15.26,64.34
RD004,Superhero Rubber Duck,Themed,Purple,Standard,12.59,2024-03-01,ORD100331,CUST6416,LA,South,Retail,11,138.49,0.0,57.19
RD001,Classic Rubber Duck,Classic,Orange,Mini,5.86,2023-07-04,ORD100332,CUST2659,CT,Northeast,Wholesale,8,39.85,7.03,17.01
RD004,Superhero Rubber Duck,Themed,Pink,Standard,9.54,2023-03-22,ORD100333,CUST6123,WI,Midwest,Marketplace,4,38.16,0.0,13.23
RD002,Pirate Rubber Duck,Themed,Orange,Standard,4.19,2025-06-15,ORD100334,CUST2522,ME,Northeast,Wholesale,9,35.82,1.89,15.75
RD006,Mini Rubber Duck,Mini,Green,Large,12.41,2025-09-06,ORD100335,CUST3732,NY,Mid-Atlantic,Online,30,335.07,37.23,89.75
RD003,Princess Rubber Duck,Themed,Blue,Large,6.17,2025-06-16,ORD100336,CUST7221,NH,Northeast,Wholesale,38,199.29,35.17,46.76
RD001,Classic Rubber Duck,Classic,Pink,Large,23.32,2023-05-10,ORD100337,CUST6148,DE,Mid-Atlantic,Online,8,158.58,27.98,54.07
RD004,Superhero Rubber Duck,Themed,Green,Standard,14.98,2024-05-24,ORD100338,CUST7305,TN,South,Retail,45,674.1,0.0,297.81
RD001,Classic Rubber Duck,Classic,Yellow,Standard,23.61,2023-12-05,ORD100339,CUST6253,CT,Northeast,Retail,33,662.26,116.87,145.72
RD006,Mini Rubber Duck,Mini,Yellow,Standard,14.64,2024-04-26,ORD100340,CUST8277,VA,South,Marketplace,36,447.98,79.06,157.68
RD002,Pirate Rubber Duck,Themed,Yellow,Large,10.63,2025-04-24,ORD100341,CUST9996,MO,Midwest,Online,32,340.16,0.0,178.36
RD002,Pirate Rubber Duck,Themed,Pink,Standard,17.38,2025-07-23,ORD100342,CUST1889,WY,West,Retail,33,544.86,28.68,192.91
RD008,Holiday Rubber Duck,Seasonal,Purple,Standard,20.11,2025-01-14,ORD100343,CUST2868,TN,South,Online,39,666.65,117.64,173.2
RD004,Superhero Rubber Duck,Themed,Purple,Mini,11.45,2025-02-04,ORD100344,CUST1750,VT,Northeast,Retail,41,422.5,46.95,146.97
RD008,Holiday Rubber Duck,Seasonal,Blue,Mini,19.58,2024-02-06,ORD100345,CUST7437,DC,Mid-Atlantic,Retail,27,528.66,0.0,257.15
RD008,Holiday Rubber Duck,Seasonal,Green,Standard,11.09,2023-09-10,ORD100346,CUST9260,DC,Mid-Atlantic,Retail,49,461.9,81.51,211.05
RD008,Holiday Rubber Duck,Seasonal,Orange,Mini,19.45,2025-09-16,ORD100347,CUST3845,RI,Northeast,Retail,36,595.17,105.03,133.25
RD002,Pirate Rubber Duck,Themed,Pink,Standard,16.6,2024-05-23,ORD100348,CUST6617,NE,Midwest,Wholesale,21,296.31,52.29,102.95
RD008,Holiday Rubber Duck,Seasonal,Purple,Large,12.66,2024-10-04,ORD100349,CUST4560,NJ,Mid-Atlantic,Retail,45,512.73,56.97,136.29
RD004,Superhero Rubber Duck,Themed,Orange,Large,10.09,2023-12-31,ORD100350,CUST6281,AK,West,Online,23,220.47,11.6,59.1
RD006,Mini Rubber Duck,Mini,Pink,Standard,16.23,2025-12-29,ORD100351,CUST1209,ID,West,Online,43,593.21,104.68,161.52
RD001,Classic Rubber Duck,Classic,Pink,Large,5.1,2023-11-26,ORD100352,CUST5105,IN,Midwest,Retail,4,19.38,1.02,8.84
RD001,Classic Rubber Duck,Classic,Orange,Large,19.82,2023-07-29,ORD100353,CUST4675,SC,South,Marketplace,3,53.51,5.95,14.65
RD004,Superhero Rubber Duck,Themed,Green,Standard,20.72,2023-04-07,ORD100354,CUST7825,HI,West,Wholesale,45,839.16,93.24,258.06
RD001,Classic Rubber Duck,Classic,Orange,Large,9.27,2025-01-23,ORD100355,CUST4218,CT,Northeast,Retail,40,315.18,55.62,71.38
RD005,Glow Rubber Duck,Specialty,Yellow,Standard,24.64,2025-11-18,ORD100356,CUST1665,IN,Midwest,Marketplace,5,117.04,6.16,31.96
RD005,Glow Rubber Duck,Specialty,Purple,Mini,6.72,2025-08-13,ORD100357,CUST1654,AZ,West,Retail,38,229.82,25.54,114.55
RD006,Mini Rubber Duck,Mini,Yellow,Large,20.24,2025-01-03,ORD100358,CUST6207,CA,West,Retail,41,746.86,82.98,271.66
RD003,Princess Rubber Duck,Themed,Yellow,Standard,20.5,2025-04-06,ORD100359,CUST4624,OR,West,Retail,11,191.68,33.82,59.59
